#Tools,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,54998,Port:10,0,0,0,Enabled,0.0512885,-0.645304,-0.264749,0.714745,-73.3046,-68.0144,-55.8701,0.0933949,0
,,55006,Port:10,0,0,0,Enabled,0.0509115,-0.644864,-0.26577,0.714791,-73.1032,-68.1842,-55.9309,0.0931961,0
,,55022,Port:10,0,0,0,Enabled,0.0518391,-0.645071,-0.264075,0.715165,-72.8123,-67.9817,-55.9964,0.0930374,0
,,55038,Port:10,0,0,0,Enabled,0.0497514,-0.645915,-0.262053,0.715295,-72.6239,-67.9814,-56.0769,0.0962947,0
,,55054,Port:10,0,0,0,Enabled,0.0505744,-0.645631,-0.263021,0.715138,-72.5403,-67.7792,-56.2543,0.0989153,0
,,55070,Port:10,0,0,0,Enabled,0.0495052,-0.645658,-0.262855,0.71525,-72.417,-67.4473,-56.2751,0.102432,0
,,55086,Port:10,0,0,0,Enabled,0.0481122,-0.646208,-0.260907,0.715562,-72.3731,-66.8502,-56.5248,0.101219,0
,,55102,Port:10,0,0,0,Enabled,0.0467169,-0.646288,-0.260989,0.715552,-72.4555,-66.4579,-56.7701,0.0989917,0
,,55118,Port:10,0,0,0,Enabled,0.046132,-0.646519,-0.260535,0.715546,-72.5983,-65.9052,-56.9699,0.0979442,0
,,55134,Port:10,0,0,0,Enabled,0.0453608,-0.647012,-0.258794,0.715782,-72.5891,-65.4744,-57.1713,0.0976512,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,57014,Port:10,0,0,0,Enabled,0.602359,-0.193803,-0.514346,0.578837,23.9116,-87.7346,-98.3835,0.033838,0
,,57022,Port:10,0,0,0,Enabled,0.603126,-0.193723,-0.513801,0.578549,23.8586,-87.5869,-98.3465,0.0339633,0
,,57030,Port:10,0,0,0,Enabled,0.602997,-0.194101,-0.513331,0.578975,23.8387,-87.5551,-98.2685,0.0355306,0
,,57038,Port:10,0,0,0,Enabled,0.60247,-0.193924,-0.513892,0.579085,23.8779,-87.5409,-98.4137,0.0356069,0
,,57054,Port:10,0,0,0,Enabled,0.602496,-0.194089,-0.513757,0.579122,23.8347,-87.4257,-98.4838,0.0375173,0
,,57070,Port:10,0,0,0,Enabled,0.60268,-0.193934,-0.513652,0.579076,23.5683,-87.1934,-98.6386,0.0345242,0
,,57086,Port:10,0,0,0,Enabled,0.602076,-0.194158,-0.514034,0.579289,23.4662,-86.9956,-98.7308,0.0308667,0
,,57102,Port:10,0,0,0,Enabled,0.602126,-0.194081,-0.514095,0.579209,23.2582,-86.7039,-98.8241,0.0310576,0
,,57118,Port:10,0,0,0,Enabled,0.602213,-0.194238,-0.514049,0.579108,23.0838,-86.4168,-98.7884,0.0297451,0
,,57134,Port:10,0,0,0,Enabled,0.601811,-0.19465,-0.514153,0.579294,23.2111,-86.4474,-98.8691,0.0470804,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,59150,Port:10,0,0,0,Enabled,0.454065,0.278966,0.0189815,0.845956,61.442,20.0853,-115.501,0.0725643,0
,,59158,Port:10,0,0,0,Enabled,0.454429,0.27921,0.0186841,0.845688,61.4339,20.1136,-115.663,0.0725448,0
,,59166,Port:10,0,0,0,Enabled,0.454567,0.279156,0.0189925,0.845624,61.494,20.1991,-115.834,0.0731234,0
,,59182,Port:10,0,0,0,Enabled,0.453649,0.279409,0.0185628,0.846043,61.495,20.4173,-116.204,0.072735,0
,,59198,Port:10,0,0,0,Enabled,0.454035,0.279863,0.0181408,0.845695,61.4083,20.576,-116.48,0.0728708,0
,,59222,Port:10,0,0,0,Enabled,0.452518,0.279284,0.016935,0.846724,61.2257,20.7627,-116.454,0.0733581,0
,,59230,Port:10,0,0,0,Enabled,0.453203,0.279045,0.0175504,0.846424,61.2835,20.7762,-116.386,0.0731489,0
,,59246,Port:10,0,0,0,Enabled,0.452997,0.279249,0.016775,0.846483,61.2885,20.6583,-116.257,0.072653,0
,,59270,Port:10,0,0,0,Enabled,0.454758,0.279097,0.0171034,0.845581,61.5325,20.4795,-116.075,0.0720082,0
,,59286,Port:10,0,0,0,Enabled,0.45361,0.279315,0.0166465,0.846135,61.9541,20.285,-116.198,0.0741315,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,60686,Port:10,0,0,0,Enabled,0.341036,0.319426,0.0229537,0.883819,-2.87254,63.0705,-79.1772,0.0581324,0
,,60694,Port:10,0,0,0,Enabled,0.340799,0.31941,0.0228795,0.883917,-2.95614,63.1211,-79.2165,0.0577248,0
,,60710,Port:10,0,0,0,Enabled,0.341696,0.318986,0.0227456,0.883728,-3.05138,63.1384,-79.3779,0.0582636,0
,,60726,Port:10,0,0,0,Enabled,0.341617,0.319631,0.02329,0.883511,-3.15175,63.3357,-79.411,0.0581396,0
,,60742,Port:10,0,0,0,Enabled,0.342041,0.318978,0.0233416,0.883581,-3.4403,63.4133,-79.3361,0.0575298,0
,,60758,Port:10,0,0,0,Enabled,0.342425,0.318769,0.0243635,0.883481,-3.72176,63.5377,-79.2874,0.0580144,0
,,60774,Port:10,0,0,0,Enabled,0.343718,0.319049,0.0244756,0.882874,-4.02239,63.5516,-79.2916,0.0569772,0
,,60790,Port:10,0,0,0,Enabled,0.344004,0.318047,0.0243302,0.883128,-4.38531,63.6575,-79.2729,0.0574312,0
,,60806,Port:10,0,0,0,Enabled,0.343087,0.319318,0.0244204,0.883024,-4.45235,63.8545,-79.5939,0.056698,0
,,60822,Port:10,0,0,0,Enabled,0.344148,0.318391,0.0248822,0.882933,-4.63696,64.0947,-79.7064,0.0562467,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,64518,Port:10,0,0,0,Enabled,0.509458,0.0693913,0.368008,0.774731,-59.3373,-43.5425,-51.9326,0.132283,0
,,64526,Port:10,0,0,0,Enabled,0.50915,0.0692957,0.36858,0.77467,-58.9576,-43.6066,-52.168,0.136765,0
,,64542,Port:10,0,0,0,Enabled,0.518226,0.0687928,0.366554,0.769642,-57.5606,-42.9578,-52.8115,0.0875755,0
,,64550,Port:10,0,0,0,Enabled,0.520198,0.0683446,0.365684,0.768764,-57.1991,-42.7921,-52.9454,0.0705184,0
,,64566,Port:10,0,0,0,Enabled,0.520706,0.0677907,0.366289,0.768181,-57.0052,-42.8856,-53.0516,0.0694757,0
,,64582,Port:10,0,0,0,Enabled,0.525435,0.0686648,0.363841,0.766043,-56.4438,-42.4212,-53.1257,0.041585,0
,,64598,Port:10,0,0,0,Enabled,0.522047,0.0674279,0.365925,0.767476,-56.9825,-42.5334,-53.0253,0.0567549,0
,,64614,Port:10,0,0,0,Enabled,0.518823,0.067885,0.367161,0.76903,-57.3855,-42.4867,-52.9762,0.0898762,0
,,64630,Port:10,0,0,0,Enabled,0.518759,0.0670973,0.368742,0.768386,-57.7532,-42.2606,-53.0196,0.114026,0
,,64646,Port:10,0,0,0,Enabled,0.516779,0.0671003,0.368921,0.769633,-58.1155,-42.21,-52.9555,0.121947,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,66142,Port:10,0,0,0,Enabled,0.458297,0.157174,0.431541,0.760942,42.4111,-10.1657,-66.819,0.0526839,0
,,66150,Port:10,0,0,0,Enabled,0.459863,0.156461,0.432531,0.759581,42.4697,-10.1149,-67.0233,0.0526746,0
,,66166,Port:10,0,0,0,Enabled,0.457798,0.157809,0.431975,0.760865,42.6451,-10.2714,-67.3882,0.0527713,0
,,66182,Port:10,0,0,0,Enabled,0.460131,0.156988,0.432235,0.759478,42.7116,-10.422,-67.6512,0.0524711,0
,,66198,Port:10,0,0,0,Enabled,0.460327,0.156772,0.433616,0.758616,42.8557,-10.3204,-68.0872,0.0525184,0
,,66214,Port:10,0,0,0,Enabled,0.459342,0.157265,0.432353,0.759831,42.8103,-10.421,-68.0632,0.0525932,0
,,66230,Port:10,0,0,0,Enabled,0.460966,0.156259,0.433366,0.758477,42.6655,-10.317,-68.127,0.0523926,0
,,66246,Port:10,0,0,0,Enabled,0.458263,0.157184,0.432258,0.760554,42.4686,-10.2303,-68.0251,0.0526761,0
,,66262,Port:10,0,0,0,Enabled,0.462117,0.155374,0.433645,0.757799,42.2343,-10.1254,-68.0351,0.0525263,0
,,66278,Port:10,0,0,0,Enabled,0.460623,0.155734,0.432999,0.759003,41.9427,-9.91388,-67.9672,0.0526084,0
